Дата         | Страна               | Цена за баррель
24.07.2012   | Angola               | 100.51
24.07.2012   | Congo                | 100.51
24.07.2012   | Equatorial Guinea    | 100.51
24.07.2012   | Gabon                | 100.51
24.07.2012   | IR Iran              | 100.51
24.07.2012   | Iraq                 | 100.51
24.07.2012   | Kuwait               | 100.51
24.07.2012   | Libya                | 100.51
24.07.2012   | Nigeria              | 100.51
24.07.2012   | United Arab Emirates | 100.51
24.07.2012   | Venezuela            | 100.51
24.07.2013   | Algeria              | 105.44
24.07.2013   | Angola               | 105.44
24.07.2013   | Congo                | 105.44
24.07.2013   | Equatorial Guinea    | 105.44
24.07.2013   | Gabon                | 105.44
24.07.2013   | IR Iran              | 105.44
24.07.2013   | Iraq                 | 105.44
24.07.2013   | Kuwait               | 105.44
24.07.2013   | Libya                | 105.44
24.07.2013   | Nigeria              | 105.44
24.07.2013   | United Arab Emirates | 105.44
24.07.2013   | Venezuela            | 105.44
24.07.2014   | Algeria              | 105.22
24.07.2014   | Angola               | 105.22
24.07.2014   | Congo                | 105.22
24.07.2014   | Equatorial Guinea    | 105.22
24.07.2014   | Gabon                | 105.22
24.07.2014   | IR Iran              | 105.22
24.07.2014   | Iraq                 | 105.22
24.07.2014   | Kuwait               | 105.22
24.07.2014   | Libya                | 105.22
24.07.2014   | Nigeria              | 105.22
24.07.2014   | United Arab Emirates | 105.22
24.07.2014   | Venezuela            | 105.22
24.07.2015   | Algeria              | 52.08
24.07.2015   | Angola               | 52.08
24.07.2015   | Congo                | 52.08
24.07.2015   | Equatorial Guinea    | 52.08
24.07.2015   | Gabon                | 52.08
24.07.2015   | IR Iran              | 52.08
24.07.2015   | Iraq                 | 52.08
24.07.2015   | Kuwait               | 52.08
24.07.2015   | Libya                | 52.08
24.07.2015   | Nigeria              | 52.08
24.07.2015   | United Arab Emirates | 52.08
24.07.2015   | Venezuela            | 52.08
24.07.2017   | Algeria              | 46.01
24.07.2017   | Angola               | 46.01
24.07.2017   | Congo                | 46.01
24.07.2017   | Equatorial Guinea    | 46.01
24.07.2017   | Gabon                | 46.01
24.07.2017   | IR Iran              | 46.01
24.07.2017   | Iraq                 | 46.01
24.07.2017   | Kuwait               | 46.01
24.07.2017   | Libya                | 46.01
24.07.2017   | Nigeria              | 46.01
24.07.2017   | United Arab Emirates | 46.01
24.07.2017   | Venezuela            | 46.01
24.07.2018   | Algeria              | 72.01
24.07.2018   | Angola               | 72.01
24.07.2018   | Congo                | 72.01
24.07.2018   | Equatorial Guinea    | 72.01
24.07.2018   | Gabon                | 72.01
24.07.2018   | IR Iran              | 72.01
24.07.2018   | Iraq                 | 72.01
24.07.2018   | Kuwait               | 72.01
24.07.2018   | Libya                | 72.01
24.07.2018   | Nigeria              | 72.01
24.07.2018   | United Arab Emirates | 72.01
24.07.2018   | Venezuela            | 72.01
24.07.2019   | Algeria              | 64.58
24.07.2019   | Angola               | 64.58
24.07.2019   | Congo                | 64.58
24.07.2019   | Equatorial Guinea    | 64.58
24.07.2019   | Gabon                | 64.58
24.07.2019   | IR Iran              | 64.58
24.07.2019   | Iraq                 | 64.58
24.07.2019   | Kuwait               | 64.58
24.07.2019   | Libya                | 64.58
24.07.2019   | Nigeria              | 64.58
24.07.2019   | United Arab Emirates | 64.58
24.07.2019   | Venezuela            | 64.58
24.07.2020   | Algeria              | 43.38
24.07.2020   | Angola               | 43.38
24.07.2020   | Congo                | 43.38
24.07.2020   | Equatorial Guinea    | 43.38
24.07.2020   | Gabon                | 43.38
24.07.2020   | IR Iran              | 43.38
24.07.2020   | Iraq                 | 43.38
24.07.2020   | Kuwait               | 43.38
24.07.2020   | Libya                | 43.38
24.07.2020   | Nigeria              | 43.38
24.07.2020   | United Arab Emirates | 43.38
24.07.2020   | Venezuela            | 43.38
24.08.2006   | Algeria              | 67.0
24.08.2006   | Angola               | 67.0
24.08.2006   | Congo                | 67.0
24.08.2006   | Equatorial Guinea    | 67.0
24.08.2006   | Gabon                | 67.0
24.08.2006   | IR Iran              | 67.0
24.08.2006   | Iraq                 | 67.0
24.08.2006   | Kuwait               | 67.0
24.08.2006   | Libya                | 67.0
24.08.2006   | Nigeria              | 67.0
24.08.2006   | United Arab Emirates | 67.0
24.08.2006   | Venezuela            | 67.0
24.08.2007   | Algeria              | 67.61
24.08.2007   | Angola               | 67.61
24.08.2007   | Congo                | 67.61
24.08.2007   | Equatorial Guinea    | 67.61
24.08.2007   | Gabon                | 67.61
24.08.2007   | IR Iran              | 67.61
24.08.2007   | Iraq                 | 67.61
24.08.2007   | Kuwait               | 67.61
24.08.2007   | Libya                | 67.61
24.08.2007   | Nigeria              | 67.61
24.08.2007   | United Arab Emirates | 67.61
24.08.2007   | Venezuela            | 67.61
24.08.2009   | Algeria              | 72.89
24.08.2009   | Angola               | 72.89
24.08.2009   | Congo                | 72.89
24.08.2009   | Equatorial Guinea    | 72.89
24.08.2009   | Gabon                | 72.89
24.08.2009   | IR Iran              | 72.89
24.08.2009   | Iraq                 | 72.89
24.08.2009   | Kuwait               | 72.89
24.08.2009   | Libya                | 72.89
24.08.2009   | Nigeria              | 72.89
24.08.2009   | United Arab Emirates | 72.89
24.08.2009   | Venezuela            | 72.89
24.08.2010   | Algeria              | 69.69
24.08.2010   | Angola               | 69.69
24.08.2010   | Congo                | 69.69
24.08.2010   | Equatorial Guinea    | 69.69
24.08.2010   | Gabon                | 69.69
24.08.2010   | IR Iran              | 69.69
24.08.2010   | Iraq                 | 69.69
24.08.2010   | Kuwait               | 69.69
24.08.2010   | Libya                | 69.69
24.08.2010   | Nigeria              | 69.69
24.08.2010   | United Arab Emirates | 69.69
24.08.2010   | Venezuela            | 69.69
24.08.2011   | Algeria              | 106.53
24.08.2011   | Angola               | 106.53
24.08.2011   | Congo                | 106.53
24.08.2011   | Equatorial Guinea    | 106.53
24.08.2011   | Gabon                | 106.53
24.08.2011   | IR Iran              | 106.53
24.08.2011   | Iraq                 | 106.53
24.08.2011   | Kuwait               | 106.53
24.08.2011   | Libya                | 106.53
24.08.2011   | Nigeria              | 106.53
24.08.2011   | United Arab Emirates | 106.53
24.08.2011   | Venezuela            | 106.53
24.08.2012   | Algeria              | 112.12
24.08.2012   | Angola               | 112.12
24.08.2012   | Congo                | 112.12
24.08.2012   | Equatorial Guinea    | 112.12
24.08.2012   | Gabon                | 112.12
24.08.2012   | IR Iran              | 112.12
24.08.2012   | Iraq                 | 112.12
24.08.2012   | Kuwait               | 112.12
24.08.2012   | Libya                | 112.12
24.08.2012   | Nigeria              | 112.12
24.08.2012   | United Arab Emirates | 112.12
24.08.2012   | Venezuela            | 112.12
24.08.2015   | Algeria              | 40.67
24.08.2015   | Angola               | 40.67
24.08.2015   | Congo                | 40.67
24.08.2015   | Equatorial Guinea    | 40.67
24.08.2015   | Gabon                | 40.67
24.08.2015   | IR Iran              | 40.67
24.08.2015   | Iraq                 | 40.67
24.08.2015   | Kuwait               | 40.67
24.08.2015   | Libya                | 40.67
24.08.2015   | Nigeria              | 40.67
24.08.2015   | United Arab Emirates | 40.67
24.08.2015   | Venezuela            | 40.67
24.08.2016   | Algeria              | 45.25
24.08.2016   | Angola               | 45.25
24.08.2016   | Congo                | 45.25
24.08.2016   | Equatorial Guinea    | 45.25
24.08.2016   | Gabon                | 45.25
24.08.2016   | IR Iran              | 45.25
24.08.2016   | Iraq                 | 45.25
24.08.2016   | Kuwait               | 45.25
24.08.2016   | Libya                | 45.25
24.08.2016   | Nigeria              | 45.25
24.08.2016   | United Arab Emirates | 45.25
24.08.2016   | Venezuela            | 45.25
24.08.2017   | Algeria              | 49.76
24.08.2017   | Angola               | 49.76
24.08.2017   | Congo                | 49.76
24.08.2017   | Equatorial Guinea    | 49.76
24.08.2017   | Gabon                | 49.76
24.08.2017   | IR Iran              | 49.76
24.08.2017   | Iraq                 | 49.76
24.08.2017   | Kuwait               | 49.76
24.08.2017   | Libya                | 49.76
24.08.2017   | Nigeria              | 49.76
24.08.2017   | United Arab Emirates | 49.76
24.08.2017   | Venezuela            | 49.76
24.08.2018   | Algeria              | 74.02
24.08.2018   | Angola               | 74.02
24.08.2018   | Congo                | 74.02
24.08.2018   | Equatorial Guinea    | 74.02
24.08.2018   | Gabon                | 74.02
24.08.2018   | IR Iran              | 74.02
24.08.2018   | Iraq                 | 74.02
24.08.2018   | Kuwait               | 74.02
24.08.2018   | Libya                | 74.02
24.08.2018   | Nigeria              | 74.02
24.08.2018   | United Arab Emirates | 74.02
24.08.2018   | Venezuela            | 74.02
24.08.2020   | Algeria              | 45.19
24.08.2020   | Angola               | 45.19
24.08.2020   | Congo                | 45.19
24.08.2020   | Equatorial Guinea    | 45.19
24.08.2020   | Gabon                | 45.19
24.08.2020   | IR Iran              | 45.19
24.08.2020   | Iraq                 | 45.19
24.08.2020   | Kuwait               | 45.19
24.08.2020   | Libya                | 45.19
24.08.2020   | Nigeria              | 45.19
24.08.2020   | United Arab Emirates | 45.19
24.08.2020   | Venezuela            | 45.19
24.08.2021   | Algeria              | 69.71
24.08.2021   | Angola               | 69.71
24.08.2021   | Congo                | 69.71
24.08.2021   | Equatorial Guinea    | 69.71
24.08.2021   | Gabon                | 69.71
24.08.2021   | IR Iran              | 69.71
24.08.2021   | Iraq                 | 69.71
24.08.2021   | Kuwait               | 69.71
24.08.2021   | Libya                | 69.71
24.08.2021   | Nigeria              | 69.71
24.08.2021   | United Arab Emirates | 69.71
24.08.2021   | Venezuela            | 69.71
24.08.2022   | Algeria              | 104.05
24.08.2022   | Angola               | 104.05
24.08.2022   | Congo                | 104.05
24.08.2022   | Equatorial Guinea    | 104.05
24.08.2022   | Gabon                | 104.05
24.08.2022   | IR Iran              | 104.05
24.08.2022   | Iraq                 | 104.05
24.08.2022   | Kuwait               | 104.05
24.08.2022   | Libya                | 104.05
24.08.2022   | Nigeria              | 104.05
24.08.2022   | United Arab Emirates | 104.05
24.08.2022   | Venezuela            | 104.05
24.09.2007   | Algeria              | 76.48
24.09.2007   | Angola               | 76.48
24.09.2007   | Congo                | 76.48
24.09.2007   | Equatorial Guinea    | 76.48
24.09.2007   | Gabon                | 76.48
24.09.2007   | IR Iran              | 76.48
24.09.2007   | Iraq                 | 76.48
24.09.2007   | Kuwait               | 76.48
24.09.2007   | Libya                | 76.48
24.09.2007   | Nigeria              | 76.48
24.09.2007   | United Arab Emirates | 76.48
24.09.2007   | Venezuela            | 76.48
24.09.2008   | Algeria              | 98.88
24.09.2008   | Angola               | 98.88
24.09.2008   | Congo                | 98.88
24.09.2008   | Equatorial Guinea    | 98.88
24.09.2008   | Gabon                | 98.88
24.09.2008   | IR Iran              | 98.88
24.09.2008   | Iraq                 | 98.88
24.09.2008   | Kuwait               | 98.88
24.09.2008   | Libya                | 98.88
24.09.2008   | Nigeria              | 98.88
24.09.2008   | United Arab Emirates | 98.88
24.09.2008   | Venezuela            | 98.88
24.09.2009   | Algeria              | 65.12
24.09.2009   | Angola               | 65.12
24.09.2009   | Congo                | 65.12
24.09.2009   | Equatorial Guinea    | 65.12
24.09.2009   | Gabon                | 65.12
24.09.2009   | IR Iran              | 65.12
24.09.2009   | Iraq                 | 65.12
24.09.2009   | Kuwait               | 65.12
24.09.2009   | Libya                | 65.12
24.09.2009   | Nigeria              | 65.12
24.09.2009   | United Arab Emirates | 65.12
24.09.2009   | Venezuela            | 65.12
24.09.2010   | Algeria              | 75.01
24.09.2010   | Angola               | 75.01
24.09.2010   | Congo                | 75.01
24.09.2010   | Equatorial Guinea    | 75.01
24.09.2010   | Gabon                | 75.01
24.09.2010   | IR Iran              | 75.01
24.09.2010   | Iraq                 | 75.01
24.09.2010   | Kuwait               | 75.01
24.09.2010   | Libya                | 75.01
24.09.2010   | Nigeria              | 75.01
24.09.2010   | United Arab Emirates | 75.01
24.09.2010   | Venezuela            | 75.01
24.09.2012   | Algeria              | 107.47
24.09.2012   | Angola               | 107.47
24.09.2012   | Congo                | 107.47
24.09.2012   | Equatorial Guinea    | 107.47
24.09.2012   | Gabon                | 107.47
24.09.2012   | IR Iran              | 107.47
24.09.2012   | Iraq                 | 107.47
24.09.2012   | Kuwait               | 107.47
24.09.2012   | Libya                | 107.47
24.09.2012   | Nigeria              | 107.47
24.09.2012   | United Arab Emirates | 107.47
24.09.2012   | Venezuela            | 107.47
24.09.2013   | Algeria              | 105.8
24.09.2013   | Angola               | 105.8
24.09.2013   | Congo                | 105.8
24.09.2013   | Equatorial Guinea    | 105.8
