Дата         | Страна               | Курс доллара
23.09.2008   | United Arab Emirates | 25.503
23.09.2008   | Venezuela            | 25.503
23.09.2009   | Algeria              | 31.7375
23.09.2009   | Angola               | 31.7375
23.09.2009   | Congo                | 31.7375
23.09.2009   | Equatorial Guinea    | 31.7375
23.09.2009   | Gabon                | 31.7375
23.09.2009   | IR Iran              | 31.7375
23.09.2009   | Iraq                 | 31.7375
23.09.2009   | Kuwait               | 31.7375
23.09.2009   | Libya                | 31.7375
23.09.2009   | Nigeria              | 31.7375
23.09.2009   | United Arab Emirates | 31.7375
23.09.2009   | Venezuela            | 31.7375
23.09.2010   | Algeria              | 29.135
23.09.2010   | Angola               | 29.135
23.09.2010   | Congo                | 29.135
23.09.2010   | Equatorial Guinea    | 29.135
23.09.2010   | Gabon                | 29.135
23.09.2010   | IR Iran              | 29.135
23.09.2010   | Iraq                 | 29.135
23.09.2010   | Kuwait               | 29.135
23.09.2010   | Libya                | 29.135
23.09.2010   | Nigeria              | 29.135
23.09.2010   | United Arab Emirates | 29.135
23.09.2010   | Venezuela            | 29.135
23.09.2011   | Algeria              | 28.3805
23.09.2011   | Angola               | 28.3805
23.09.2011   | Congo                | 28.3805
23.09.2011   | Equatorial Guinea    | 28.3805
23.09.2011   | Gabon                | 28.3805
23.09.2011   | IR Iran              | 28.3805
23.09.2011   | Iraq                 | 28.3805
23.09.2011   | Kuwait               | 28.3805
23.09.2011   | Libya                | 28.3805
23.09.2011   | Nigeria              | 28.3805
23.09.2011   | United Arab Emirates | 28.3805
23.09.2011   | Venezuela            | 28.3805
23.09.2013   | Algeria              | 33.035
23.09.2013   | Angola               | 33.035
23.09.2013   | Congo                | 33.035
23.09.2013   | Equatorial Guinea    | 33.035
23.09.2013   | Gabon                | 33.035
23.09.2013   | IR Iran              | 33.035
23.09.2013   | Iraq                 | 33.035
23.09.2013   | Kuwait               | 33.035
23.09.2013   | Libya                | 33.035
23.09.2013   | Nigeria              | 33.035
23.09.2013   | United Arab Emirates | 33.035
23.09.2013   | Venezuela            | 33.035
23.09.2014   | Algeria              | 36.093
23.09.2014   | Angola               | 36.093
23.09.2014   | Congo                | 36.093
23.09.2014   | Equatorial Guinea    | 36.093
23.09.2014   | Gabon                | 36.093
23.09.2014   | IR Iran              | 36.093
23.09.2014   | Iraq                 | 36.093
23.09.2014   | Kuwait               | 36.093
23.09.2014   | Libya                | 36.093
23.09.2014   | Nigeria              | 36.093
23.09.2014   | United Arab Emirates | 36.093
23.09.2014   | Venezuela            | 36.093
23.09.2015   | Algeria              | 64.6977
23.09.2015   | Angola               | 64.6977
23.09.2015   | Congo                | 64.6977
23.09.2015   | Equatorial Guinea    | 64.6977
23.09.2015   | Gabon                | 64.6977
23.09.2015   | IR Iran              | 64.6977
23.09.2015   | Iraq                 | 64.6977
23.09.2015   | Kuwait               | 64.6977
23.09.2015   | Libya                | 64.6977
23.09.2015   | Nigeria              | 64.6977
23.09.2015   | United Arab Emirates | 64.6977
23.09.2015   | Venezuela            | 64.6977
23.09.2016   | Algeria              | 63.6637
23.09.2016   | Angola               | 63.6637
23.09.2016   | Congo                | 63.6637
23.09.2016   | Equatorial Guinea    | 63.6637
23.09.2016   | Gabon                | 63.6637
23.09.2016   | IR Iran              | 63.6637
23.09.2016   | Iraq                 | 63.6637
23.09.2016   | Kuwait               | 63.6637
23.09.2016   | Libya                | 63.6637
23.09.2016   | Nigeria              | 63.6637
23.09.2016   | United Arab Emirates | 63.6637
23.09.2016   | Venezuela            | 63.6637
23.09.2019   | Algeria              | 66.7328
23.09.2019   | Angola               | 66.7328
23.09.2019   | Congo                | 66.7328
23.09.2019   | Equatorial Guinea    | 66.7328
23.09.2019   | Gabon                | 66.7328
23.09.2019   | IR Iran              | 66.7328
23.09.2019   | Iraq                 | 66.7328
23.09.2019   | Kuwait               | 66.7328
23.09.2019   | Libya                | 66.7328
23.09.2019   | Nigeria              | 66.7328
23.09.2019   | United Arab Emirates | 66.7328
23.09.2019   | Venezuela            | 66.7328
23.09.2020   | Algeria              | 76.7675
23.09.2020   | Angola               | 76.7675
23.09.2020   | Congo                | 76.7675
23.09.2020   | Equatorial Guinea    | 76.7675
23.09.2020   | Gabon                | 76.7675
23.09.2020   | IR Iran              | 76.7675
23.09.2020   | Iraq                 | 76.7675
23.09.2020   | Kuwait               | 76.7675
23.09.2020   | Libya                | 76.7675
23.09.2020   | Nigeria              | 76.7675
23.09.2020   | United Arab Emirates | 76.7675
23.09.2020   | Venezuela            | 76.7675
23.09.2021   | Algeria              | 72.5456
23.09.2021   | Angola               | 72.5456
23.09.2021   | Congo                | 72.5456
23.09.2021   | Equatorial Guinea    | 72.5456
23.09.2021   | Gabon                | 72.5456
23.09.2021   | IR Iran              | 72.5456
23.09.2021   | Iraq                 | 72.5456
23.09.2021   | Kuwait               | 72.5456
23.09.2021   | Libya                | 72.5456
23.09.2021   | Nigeria              | 72.5456
23.09.2021   | United Arab Emirates | 72.5456
23.09.2021   | Venezuela            | 72.5456
23.09.2022   | Algeria              | 58.84
23.09.2022   | Angola               | 58.84
23.09.2022   | Congo                | 58.84
23.09.2022   | Equatorial Guinea    | 58.84
23.09.2022   | Gabon                | 58.84
23.09.2022   | IR Iran              | 58.84
23.09.2022   | Iraq                 | 58.84
23.09.2022   | Kuwait               | 58.84
23.09.2022   | Libya                | 58.84
23.09.2022   | Nigeria              | 58.84
23.09.2022   | United Arab Emirates | 58.84
23.09.2022   | Venezuela            | 58.84
23.10.2006   | Algeria              | 26.864
23.10.2006   | Angola               | 26.864
23.10.2006   | Congo                | 26.864
23.10.2006   | Equatorial Guinea    | 26.864
23.10.2006   | Gabon                | 26.864
23.10.2006   | IR Iran              | 26.864
23.10.2006   | Iraq                 | 26.864
23.10.2006   | Kuwait               | 26.864
23.10.2006   | Libya                | 26.864
23.10.2006   | Nigeria              | 26.864
23.10.2006   | United Arab Emirates | 26.864
23.10.2006   | Venezuela            | 26.864
23.10.2007   | Algeria              | 24.854
23.10.2007   | Angola               | 24.854
23.10.2007   | Congo                | 24.854
23.10.2007   | Equatorial Guinea    | 24.854
23.10.2007   | Gabon                | 24.854
23.10.2007   | IR Iran              | 24.854
23.10.2007   | Iraq                 | 24.854
23.10.2007   | Kuwait               | 24.854
23.10.2007   | Libya                | 24.854
23.10.2007   | Nigeria              | 24.854
23.10.2007   | United Arab Emirates | 24.854
23.10.2007   | Venezuela            | 24.854
23.10.2008   | Algeria              | 26.133
23.10.2008   | Angola               | 26.133
23.10.2008   | Congo                | 26.133
23.10.2008   | Equatorial Guinea    | 26.133
23.10.2008   | Gabon                | 26.133
23.10.2008   | IR Iran              | 26.133
23.10.2008   | Iraq                 | 26.133
23.10.2008   | Kuwait               | 26.133
23.10.2008   | Libya                | 26.133
23.10.2008   | Nigeria              | 26.133
23.10.2008   | United Arab Emirates | 26.133
23.10.2008   | Venezuela            | 26.133
23.10.2009   | Algeria              | 32.5933
23.10.2009   | Angola               | 32.5933
23.10.2009   | Congo                | 32.5933
23.10.2009   | Equatorial Guinea    | 32.5933
23.10.2009   | Gabon                | 32.5933
23.10.2009   | IR Iran              | 32.5933
23.10.2009   | Iraq                 | 32.5933
23.10.2009   | Kuwait               | 32.5933
23.10.2009   | Libya                | 32.5933
23.10.2009   | Nigeria              | 32.5933
23.10.2009   | United Arab Emirates | 32.5933
23.10.2009   | Venezuela            | 32.5933
23.10.2012   | Algeria              | 30.988
23.10.2012   | Angola               | 30.988
23.10.2012   | Congo                | 30.988
23.10.2012   | Equatorial Guinea    | 30.988
23.10.2012   | Gabon                | 30.988
23.10.2012   | IR Iran              | 30.988
23.10.2012   | Iraq                 | 30.988
23.10.2012   | Kuwait               | 30.988
23.10.2012   | Libya                | 30.988
23.10.2012   | Nigeria              | 30.988
23.10.2012   | United Arab Emirates | 30.988
23.10.2012   | Venezuela            | 30.988
23.10.2013   | Algeria              | 32.093
23.10.2013   | Angola               | 32.093
23.10.2013   | Congo                | 32.093
23.10.2013   | Equatorial Guinea    | 32.093
23.10.2013   | Gabon                | 32.093
23.10.2013   | IR Iran              | 32.093
23.10.2013   | Iraq                 | 32.093
23.10.2013   | Kuwait               | 32.093
23.10.2013   | Libya                | 32.093
23.10.2013   | Nigeria              | 32.093
23.10.2013   | United Arab Emirates | 32.093
23.10.2013   | Venezuela            | 32.093
23.10.2014   | Algeria              | 38.5396
23.10.2014   | Angola               | 38.5396
23.10.2014   | Congo                | 38.5396
23.10.2014   | Equatorial Guinea    | 38.5396
23.10.2014   | Gabon                | 38.5396
23.10.2014   | IR Iran              | 38.5396
23.10.2014   | Iraq                 | 38.5396
23.10.2014   | Kuwait               | 38.5396
23.10.2014   | Libya                | 38.5396
23.10.2014   | Nigeria              | 38.5396
23.10.2014   | United Arab Emirates | 38.5396
23.10.2014   | Venezuela            | 38.5396
23.10.2015   | Algeria              | 69.3606
23.10.2015   | Angola               | 69.3606
23.10.2015   | Congo                | 69.3606
23.10.2015   | Equatorial Guinea    | 69.3606
23.10.2015   | Gabon                | 69.3606
23.10.2015   | IR Iran              | 69.3606
23.10.2015   | Iraq                 | 69.3606
23.10.2015   | Kuwait               | 69.3606
23.10.2015   | Libya                | 69.3606
23.10.2015   | Nigeria              | 69.3606
23.10.2015   | United Arab Emirates | 69.3606
23.10.2015   | Venezuela            | 69.3606
23.10.2017   | Algeria              | 57.4783
23.10.2017   | Angola               | 57.4783
23.10.2017   | Congo                | 57.4783
23.10.2017   | Equatorial Guinea    | 57.4783
23.10.2017   | Gabon                | 57.4783
23.10.2017   | IR Iran              | 57.4783
23.10.2017   | Iraq                 | 57.4783
23.10.2017   | Kuwait               | 57.4783
23.10.2017   | Libya                | 57.4783
23.10.2017   | Nigeria              | 57.4783
23.10.2017   | United Arab Emirates | 57.4783
23.10.2017   | Venezuela            | 57.4783
23.10.2018   | Algeria              | 65.5503
23.10.2018   | Angola               | 65.5503
23.10.2018   | Congo                | 65.5503
23.10.2018   | Equatorial Guinea    | 65.5503
23.10.2018   | Gabon                | 65.5503
23.10.2018   | IR Iran              | 65.5503
23.10.2018   | Iraq                 | 65.5503
23.10.2018   | Kuwait               | 65.5503
23.10.2018   | Libya                | 65.5503
23.10.2018   | Nigeria              | 65.5503
23.10.2018   | United Arab Emirates | 65.5503
23.10.2018   | Venezuela            | 65.5503
23.10.2019   | Algeria              | 64.7798
23.10.2019   | Angola               | 64.7798
23.10.2019   | Congo                | 64.7798
23.10.2019   | Equatorial Guinea    | 64.7798
23.10.2019   | Gabon                | 64.7798
23.10.2019   | IR Iran              | 64.7798
23.10.2019   | Iraq                 | 64.7798
23.10.2019   | Kuwait               | 64.7798
23.10.2019   | Libya                | 64.7798
23.10.2019   | Nigeria              | 64.7798
23.10.2019   | United Arab Emirates | 64.7798
23.10.2019   | Venezuela            | 64.7798
23.10.2020   | Algeria              | 73.4667
23.10.2020   | Angola               | 73.4667
23.10.2020   | Congo                | 73.4667
23.10.2020   | Equatorial Guinea    | 73.4667
23.10.2020   | Gabon                | 73.4667
23.10.2020   | IR Iran              | 73.4667
23.10.2020   | Iraq                 | 73.4667
23.10.2020   | Kuwait               | 73.4667
23.10.2020   | Libya                | 73.4667
23.10.2020   | Nigeria              | 73.4667
23.10.2020   | United Arab Emirates | 73.4667
23.10.2020   | Venezuela            | 73.4667
23.11.2006   | Algeria              | 26.569
23.11.2006   | Angola               | 26.569
23.11.2006   | Congo                | 26.569
23.11.2006   | Equatorial Guinea    | 26.569
23.11.2006   | Gabon                | 26.569
23.11.2006   | IR Iran              | 26.569
23.11.2006   | Iraq                 | 26.569
23.11.2006   | Kuwait               | 26.569
23.11.2006   | Libya                | 26.569
23.11.2006   | Nigeria              | 26.569
23.11.2006   | United Arab Emirates | 26.569
23.11.2006   | Venezuela            | 26.569
23.11.2007   | Algeria              | 24.326
23.11.2007   | Angola               | 24.326
23.11.2007   | Congo                | 24.326
23.11.2007   | Equatorial Guinea    | 24.326
23.11.2007   | Gabon                | 24.326
23.11.2007   | IR Iran              | 24.326
23.11.2007   | Iraq                 | 24.326
23.11.2007   | Kuwait               | 24.326
23.11.2007   | Libya                | 24.326
23.11.2007   | Nigeria              | 24.326
23.11.2007   | United Arab Emirates | 24.326
23.11.2007   | Venezuela            | 24.326
23.11.2009   | Algeria              | 32.235
23.11.2009   | Angola               | 32.235
